	Timestamp			Total Bytes	IP Packet Number
	---------			-----------	-----------------
	2010-09-18 19:26:13.38		115344	620
	2010-09-18 19:26:13.394		115560	621
	2010-09-18 19:26:13.41		115776	622
	2010-09-18 19:26:13.433		115992	633
	2010-09-18 19:26:13.435		116208	634
	2010-09-18 19:26:13.451		116424	635
	2010-09-18 19:26:13.453		116640	636
	2010-09-18 19:26:13.455		116856	637
	2010-09-18 19:26:13.456		117072	638
	2010-09-18 19:26:13.458		117288	639
	2010-09-18 19:26:13.46		117504	640
	2010-09-18 19:26:13.472		117720	641
	2010-09-18 19:26:13.477		117936	642
	2010-09-18 19:26:13.478		118152	643
	2010-09-18 19:26:13.48		118368	644
	2010-09-18 19:26:13.505		118584	645
	2010-09-18 19:26:13.506		118800	646
	2010-09-18 19:26:13.508		119016	647
	2010-09-18 19:26:13.51		119232	648
	2010-09-18 19:26:13.511		119448	649
	2010-09-18 19:26:13.513		119664	650
	2010-09-18 19:26:13.514		119880	651
	2010-09-18 19:26:13.516		120096	652
	2010-09-18 19:26:13.517		120312	653
	2010-09-18 19:26:13.519		120528	654
	2010-09-18 19:26:13.521		120744	655
	2010-09-18 19:26:13.618		120960	674
	2010-09-18 19:26:13.648		121176	675
	2010-09-18 19:26:13.65		121392	676
	2010-09-18 19:26:13.652		121608	677
	2010-09-18 19:26:13.655		121824	678
	2010-09-18 19:26:13.657		122040	679
	2010-09-18 19:26:13.676		122256	680
	2010-09-18 19:26:13.678		122472	681
	2010-09-18 19:26:13.68		122688	682
	2010-09-18 19:26:13.681		122904	683
	2010-09-18 19:26:13.683		123120	684
	2010-09-18 19:26:13.684		123336	685
	2010-09-18 19:26:13.69		123552	686
	2010-09-18 19:26:13.691		123768	687
	2010-09-18 19:26:13.693		123984	688
	2010-09-18 19:26:13.701		124200	689
	2010-09-18 19:26:13.703		124416	690
	2010-09-18 19:26:13.704		124632	691
	2010-09-18 19:26:13.749		124848	702
	2010-09-18 19:26:13.75		125064	703
	2010-09-18 19:26:13.752		125280	704
	2010-09-18 19:26:13.76		125496	705
	2010-09-18 19:26:13.762		125712	706
	2010-09-18 19:26:13.763		125928	707
	2010-09-18 19:26:13.769		126144	708
	2010-09-18 19:26:13.771		126360	709
	2010-09-18 19:26:13.773		126576	710
	2010-09-18 19:26:13.774		126792	711
	2010-09-18 19:26:13.776		127008	712
	2010-09-18 19:26:13.828		127224	713
	2010-09-18 19:26:13.829		127440	714
	2010-09-18 19:26:13.831		127656	715
	2010-09-18 19:26:13.833		127872	716
	2010-09-18 19:26:13.835		128088	717
	2010-09-18 19:26:13.836		128304	718
	2010-09-18 19:26:13.838		128520	719
	2010-09-18 19:26:13.84		128736	720
	2010-09-18 19:26:13.841		128952	721
	2010-09-18 19:26:13.843		129168	722
	2010-09-18 19:26:13.845		129384	723
	2010-09-18 19:26:13.846		129600	724
	2010-09-18 19:26:13.869		129816	725
	2010-09-18 19:26:13.873		130032	726
	2010-09-18 19:26:13.875		130248	727
	2010-09-18 19:26:13.877		130464	728
	2010-09-18 19:26:13.878		130680	729
	2010-09-18 19:26:13.88		130896	730
	2010-09-18 19:26:13.881		131112	731
	2010-09-18 19:26:13.884		131328	732
	2010-09-18 19:26:13.885		131544	733
	2010-09-18 19:26:13.887		131760	734
	2010-09-18 19:26:13.889		131976	735
	2010-09-18 19:26:13.891		132192	736
	2010-09-18 19:26:13.892		132408	737
	2010-09-18 19:26:13.895		132624	738
	2010-09-18 19:26:13.897		132840	739
	2010-09-18 19:26:13.899		133056	740
	2010-09-18 19:26:13.901		133272	741
	2010-09-18 19:26:13.903		133488	742
	2010-09-18 19:26:13.923		133704	743
	2010-09-18 19:26:13.924		133920	744
	2010-09-18 19:26:13.926		134136	745
	2010-09-18 19:26:13.928		134352	746
	2010-09-18 19:26:13.929		134568	747
	2010-09-18 19:26:13.951		134784	748
	2010-09-18 19:26:13.953		135000	749
	2010-09-18 19:26:13.955		135216	750
	2010-09-18 19:26:13.961		135432	754
	2010-09-18 19:26:13.965		135648	755
	2010-09-18 19:26:14.004		135864	763
	2010-09-18 19:26:14.005		136080	764
	2010-09-18 19:26:14.007		136296	765
